transaction_id,customer_id,province,age_group,account_type,merchant,category,amount,currency,status,txn_date,txn_month,txn_year
52eab0d6-42b2-4acb-97c3-e19c5e4817ed,f7445081-490d-4c3d-8e30-2f4a9a86c86e,MB,26-35,chequing,Notion,subscriptions,33.04,CAD,completed,2025-12-05,2025-12,2025
4fac282b-564e-428d-8ceb-6d7589a308e8,83c00b63-1c0d-4d2f-a980-0b6d34d0bd5e,SK,18-25,premium,Tim Hortons,food_and_drink,10.55,CAD,completed,2025-08-16,2025-08,2025
61e9f6b6-109d-4afc-b58d-47099dfbd39f,a5e93fdd-b19e-45c2-90e5-77bb1133312e,QC,46-55,savings,Save-On-Foods,groceries,168.71,CAD,failed,2025-03-20,2025-03,2025
0179a653-27b5-4ec6-bab2-d6bcb56a943a,24cfb658-e249-4257-9676-90eba22cc1d9,AB,18-25,savings,Tim Hortons,food_and_drink,39.63,CAD,failed,2025-09-24,2025-09,2025
ea5c09b0-3a28-4209-8d66-da776cf5d30e,698c6791-a2fa-4de4-87f7-a47d33f19bd9,MB,26-35,premium,PayPal,transfers,3032.12,CAD,completed,2025-02-23,2025-02,2025
ae1159c9-149d-4b36-8e58-a1b4707ca87c,5295de60-f094-4f18-9334-94d6d7740ae0,SK,55+,savings,Interac e-Transfer,transfers,597.5,CAD,completed,2025-09-12,2025-09,2025
a1cc656c-690f-46e8-bbfc-04530efca9b4,26b176b0-fea0-4baf-9fce-2ecdf001fdfa,SK,18-25,premium,Wise,transfers,1006.75,CAD,pending,2025-04-14,2025-04,2025
c9afce08-d160-4d2b-a976-963aca0cc293,1d24ebe2-e066-4700-b3de-dcaa34ce8aaa,MB,46-55,chequing,Amazon,shopping,246.85,CAD,pending,2025-09-12,2025-09,2025
e4c062a9-93ae-4049-9bd1-47014baac776,0bea7b81-6ca7-4543-9250-a6c7cfc385b0,QC,26-35,savings,Air Canada,travel,694.68,CAD,completed,2025-12-10,2025-12,2025
a624df03-0047-4c16-9db0-ae72534c4c8b,876aad75-6be3-4964-b265-3ded23844b7c,BC,26-35,chequing,Save-On-Foods,groceries,252.22,CAD,completed,2025-02-16,2025-02,2025
80402e23-1a75-45c1-a6e4-3b79353d108f,02fe0a46-fb83-4a83-8f6a-9f971bd51729,QC,26-35,chequing,Adobe,subscriptions,8.38,CAD,completed,2025-11-26,2025-11,2025
d20d85b6-fb7a-4040-a6d5-3a6d7884ece0,0921cb42-7d9c-4dce-809d-6684cc9baefc,MB,55+,chequing,Airbnb,travel,1977.9,CAD,completed,2025-08-26,2025-08,2025
d4bf9a0b-e6d6-4259-995e-378e0b510289,f2090397-b66b-479f-a63f-5cbecdf39568,AB,26-35,chequing,Walmart,groceries,245.82,CAD,completed,2025-07-04,2025-07,2025
9428a293-e57f-441b-b565-444a13bab452,7b139dbc-b590-49bf-9825-5fb8224be36d,MB,26-35,savings,Shoppers Drug Mart,healthcare,224.48,CAD,completed,2025-01-24,2025-01,2025
2dbe2f8a-cc5b-4036-9eb6-0ad5b2a5f58c,0283faf1-cf3f-42d7-9359-5e66223e7637,ON,26-35,premium,Uber,transport,53.91,CAD,completed,2025-07-03,2025-07,2025
880ec486-4e21-4fe8-837a-f1f8bc439f3e,280d34cb-1941-476a-9016-51614cb74b8b,SK,26-35,savings,Interac e-Transfer,transfers,1348.86,CAD,completed,2025-06-25,2025-06,2025
a5bcc98c-027f-4337-bfcc-e8c086262d77,876c7556-23d6-4bd9-a456-3d3bf181ac9e,ON,46-55,premium,Save-On-Foods,groceries,126.23,CAD,completed,2025-07-17,2025-07,2025
7836e760-ab76-4b0a-9b9d-1e9344adcbda,067c5c96-7bd6-4758-8942-f84937906c93,SK,18-25,premium,WestJet,travel,1609.8,CAD,completed,2025-03-09,2025-03,2025
c689705b-08ae-4043-9aed-6509938f0484,aa23acf9-bcb9-4156-bf68-b90e6dac4e5d,SK,46-55,savings,McDonald's,food_and_drink,117.88,CAD,completed,2025-08-02,2025-08,2025
f1070daa-0779-4445-8511-895160c65647,d4a16e7e-aeea-49e5-91a1-4c8147039391,QC,55+,premium,Expedia,travel,1614.42,CAD,completed,2025-11-09,2025-11,2025
3237433a-bbb3-4497-b6ec-8e94d6a2dcfb,a5e93fdd-b19e-45c2-90e5-77bb1133312e,QC,46-55,savings,London Drugs,healthcare,313.45,CAD,completed,2025-09-07,2025-09,2025
d47f302d-c96d-48cf-b458-e0401277f13e,e6e1fc83-5b1a-4bce-b934-4d9e0a2e768d,SK,26-35,premium,Amazon,shopping,360.94,CAD,completed,2025-12-02,2025-12,2025
318315d2-3d9c-48f0-b207-eed53d028fa9,9170935a-f60f-4986-a352-37ca02219f12,AB,46-55,chequing,A&W,food_and_drink,86.03,CAD,failed,2025-10-23,2025-10,2025
be578ed4-9bf8-47e1-b018-d62c938f6e4e,231d2646-c706-4eac-bcba-36eebfe5a55c,AB,26-35,savings,Wise,transfers,1127.68,CAD,pending,2025-09-25,2025-09,2025
0ade689e-2241-4e1c-94ac-5552c23b22fa,067c5c96-7bd6-4758-8942-f84937906c93,SK,18-25,premium,PayPal,transfers,485.26,CAD,completed,2025-06-27,2025-06,2025
65374ab7-9447-405d-85c8-65d3aeb9dfa2,f55aea35-7120-4981-b38a-6a203659b9f2,MB,55+,chequing,Sport Chek,shopping,131.69,CAD,pending,2025-01-28,2025-01,2025
ef5e5fc7-5c06-4df3-a9b8-37eae2158404,0283faf1-cf3f-42d7-9359-5e66223e7637,ON,26-35,premium,Esso,transport,41.68,CAD,completed,2025-03-26,2025-03,2025
c8426d9d-ec9f-4c71-8c93-bd8d0241b86b,93599ec8-000b-4ab7-8119-231b85bc32fd,MB,36-45,premium,Airbnb,travel,675.24,CAD,completed,2025-01-26,2025-01,2025
bb62ca11-8108-4911-a2da-7d9bd83caeff,27d5d540-895f-44c6-89cf-8d67a48b5a90,SK,55+,chequing,Spotify,entertainment,113.7,CAD,completed,2025-05-01,2025-05,2025
caeb36b4-8786-4747-b0a2-2633926884e4,79e27277-9ce6-4ebd-8920-df184365b954,ON,18-25,chequing,Booking.com,travel,916.17,CAD,completed,2025-02-15,2025-02,2025
cf4cc236-31ea-49b1-ba00-c852177e2a13,872da5d4-c5f4-46e8-9200-aa3f85312b7d,ON,46-55,premium,Expedia,travel,666.32,CAD,failed,2025-12-01,2025-12,2025
aec7572a-4030-46db-9c04-40e19be8dda0,462617ef-bd14-4bd9-bb05-fd78184381aa,MB,46-55,chequing,Walmart,groceries,127.0,CAD,pending,2025-10-09,2025-10,2025
847486a9-2f76-416b-85af-28874b0e45dd,0266e4c2-25b5-42b4-a6da-941b1bf842d4,SK,18-25,chequing,Loblaws,groceries,239.62,CAD,failed,2025-06-05,2025-06,2025
3d97722f-67af-4909-9243-308f8581ba41,5295de60-f094-4f18-9334-94d6d7740ae0,SK,55+,savings,AWS,subscriptions,14.31,CAD,completed,2025-07-06,2025-07,2025
727dcc9f-f03b-4978-9b28-4cc44254ccd9,9e80365b-8f22-4d01-8022-32eac3d49d70,AB,18-25,chequing,Steam,entertainment,170.11,CAD,pending,2025-11-14,2025-11,2025
e72bcfdf-5798-48e8-b3b0-b9dff2d2f051,3b5e0c44-b184-4a99-87ac-3e5647379964,ON,46-55,chequing,Airbnb,travel,1447.48,CAD,failed,2025-08-20,2025-08,2025
3b41f874-a7e9-47b3-b9e3-0795c2a6fd49,4cfdaf4f-3472-4c95-b502-3dad12e1bcea,SK,26-35,chequing,Costco,groceries,230.2,CAD,completed,2025-06-24,2025-06,2025
6411c532-6bc5-469d-8456-7e7909a78198,e01fe168-c12e-4b5b-a490-e193961db967,ON,26-35,chequing,Shaw,utilities,150.49,CAD,failed,2025-02-24,2025-02,2025
f29d184e-b79e-48e5-a0d9-7c20d7ffadf8,73c0a7f6-b418-4dc8-a692-4d103fd00d8d,SK,46-55,savings,Esso,transport,40.66,CAD,completed,2025-05-11,2025-05,2025
511e8bad-ab92-4142-9b30-ea61f29015aa,9676f0a1-f01b-4839-ade6-c8a61ae07e66,ON,18-25,savings,Spotify,entertainment,44.01,CAD,completed,2025-08-23,2025-08,2025
65beb309-dded-440a-af02-38e6a516481c,38ba6a9c-cee8-4f2e-8dcf-4f60531a0d29,MB,46-55,premium,LifeLabs,healthcare,71.73,CAD,completed,2025-11-21,2025-11,2025
60d24604-3b31-4b74-9a10-06ac574c7964,4239729b-1a89-4412-bcf8-ed1a8e13d919,QC,18-25,premium,RBC Transfer,transfers,624.86,CAD,completed,2025-12-04,2025-12,2025
0c38cb20-513a-401a-be90-18d103c02b4a,31685edb-c9e6-49c3-8121-79c1aec86550,BC,36-45,premium,AWS,subscriptions,11.06,CAD,completed,2025-09-29,2025-09,2025
62b0fd88-ab87-4f02-b952-b28001dbc9fb,e682eef6-1e52-465f-80c3-f341890194dc,QC,26-35,premium,Subway,food_and_drink,68.62,CAD,pending,2025-09-05,2025-09,2025
00968356-88ed-4947-a2cf-3c51c69a83aa,5295de60-f094-4f18-9334-94d6d7740ae0,SK,55+,savings,Uber,transport,56.12,CAD,failed,2025-03-07,2025-03,2025
0485b8bc-b991-4242-a55b-25efe9fd04da,c1884944-5e0d-414c-84ef-e9e7df480af5,SK,36-45,premium,Sport Chek,shopping,531.15,CAD,completed,2025-09-16,2025-09,2025
667f99df-50d3-4a83-86bb-58b40ab74149,6fbe844e-435d-4609-8f99-cae254d04b51,ON,46-55,chequing,Best Buy,shopping,783.91,CAD,completed,2025-07-23,2025-07,2025
6078e698-f819-42e6-b9bd-cbac7c6aa20b,69271f80-1230-46b4-9863-ef942d7eff20,SK,18-25,premium,Telus,utilities,129.63,CAD,completed,2025-07-31,2025-07,2025
2b249e14-e2f7-45ca-831d-47d3913578ff,479f6414-fb31-41fd-a584-87ea1c39501c,ON,36-45,savings,Notion,subscriptions,18.45,CAD,completed,2025-12-31,2025-12,2025
8336d4cd-2e3c-44bc-9bb1-f21b87f2065d,e682eef6-1e52-465f-80c3-f341890194dc,QC,26-35,premium,Microsoft 365,subscriptions,33.47,CAD,completed,2025-11-16,2025-11,2025
47a97c77-0b0d-42ac-8cad-1b95f2d3b115,9e1ac4f1-e9ce-4e01-bb81-70f843220991,SK,26-35,premium,Telus,utilities,181.05,CAD,failed,2025-11-29,2025-11,2025
a9b102f7-4d65-4dd5-9cbb-7135dca559c4,7e15c4ac-43ec-4aff-b986-cfa784b7cc2c,BC,26-35,premium,GitHub,subscriptions,29.41,CAD,failed,2025-03-01,2025-03,2025
705137a0-47da-4f27-8802-0a781c6978dc,5bf79b11-a438-498b-984f-0104d3183224,ON,18-25,chequing,LifeLabs,healthcare,289.89,CAD,failed,2025-10-01,2025-10,2025
9a056b95-339d-4add-9038-28579c9fcbd7,bc4deecf-8d32-4ad8-865a-85a51e076040,ON,26-35,chequing,Sport Chek,shopping,649.52,CAD,completed,2025-01-13,2025-01,2025
e8a1b71f-41b5-4d4f-9331-8fe202fcc54e,a5e93fdd-b19e-45c2-90e5-77bb1133312e,QC,46-55,savings,BC Transit,transport,6.61,CAD,completed,2025-05-17,2025-05,2025
d5b58d5d-494b-4d6a-a8f4-02fc6cb24cbc,5a9dc319-db67-4953-a13a-bf11fb177769,BC,26-35,premium,Lyft,transport,78.72,CAD,completed,2025-02-01,2025-02,2025
f7c9b2ba-a187-4e2e-ba88-d0b5604c2c75,067c5c96-7bd6-4758-8942-f84937906c93,SK,18-25,premium,City of Victoria,utilities,74.88,CAD,completed,2025-07-03,2025-07,2025
d54f5440-92d0-4fdd-942b-68648c314f57,c03c8d3c-2c2a-4bb5-9c57-6fa998600509,MB,18-25,savings,Loblaws,groceries,188.67,CAD,completed,2025-11-28,2025-11,2025
51407671-3db0-4d76-8c68-ace8c28f3bf0,19bf202b-8533-42db-9b12-f9ec64ec2ad7,BC,18-25,chequing,IKEA,shopping,201.51,CAD,failed,2025-12-07,2025-12,2025
f22fb231-aa80-49c3-8925-9a942f2222f0,f2090397-b66b-479f-a63f-5cbecdf39568,AB,26-35,chequing,IKEA,shopping,319.23,CAD,pending,2025-01-28,2025-01,2025
50d14b7f-281b-4588-a11b-26c573955b1c,932334cb-353a-4b3e-a426-6413946e9180,BC,55+,chequing,Fortis BC,utilities,74.68,CAD,completed,2025-11-21,2025-11,2025
4d21f331-0030-4741-bb3b-8835ae17b3e4,6a3154ce-55ad-4dbf-98d5-d552c6d43182,ON,26-35,savings,London Drugs,healthcare,382.45,CAD,failed,2025-04-10,2025-04,2025
2e3caa63-700d-479c-911b-3c5861d21c91,8313facf-8b52-4a64-95db-bf281344e081,MB,26-35,premium,Air Canada,travel,395.98,CAD,completed,2025-03-30,2025-03,2025
96f088ad-9957-4dd9-ab98-6e68f84d8a19,e682eef6-1e52-465f-80c3-f341890194dc,QC,26-35,premium,Adobe,subscriptions,10.37,CAD,completed,2025-05-23,2025-05,2025
db8cf9ce-9c8f-4777-bfa2-5e61e0b3818c,b10d211c-e9e1-48ac-bf0f-dc44624b6a2d,SK,46-55,premium,City of Victoria,utilities,58.61,CAD,completed,2025-01-03,2025-01,2025
a28d1fb9-fb5c-4f44-93f9-4394ce02746c,b8bc6638-1829-40c4-a51e-d1897211a9c6,ON,18-25,chequing,WestJet,travel,1433.89,CAD,completed,2025-03-20,2025-03,2025
9ac3efd1-27bf-483f-9eb4-0306f05bb35f,b1f3db27-2363-4e1f-b5ba-23297b73e6ea,MB,55+,savings,Wise,transfers,263.77,CAD,completed,2025-10-21,2025-10,2025
2f3ca66d-ac64-46da-a4b2-182fa88cd230,d284d929-7089-4349-9ff0-e6a775f6c02f,ON,36-45,chequing,Pharmasave,healthcare,54.98,CAD,pending,2025-04-23,2025-04,2025
7a79a4c2-66e8-4cad-adf4-136632ffa528,ebdebc63-e24c-4e43-b62d-525bcfd5a5f0,BC,46-55,savings,Notion,subscriptions,8.07,CAD,completed,2025-08-01,2025-08,2025
b9777517-eb04-452d-8a34-73c8349a1371,b519a6df-a5fe-4efa-aa51-38858f6d6ab5,BC,18-25,savings,GitHub,subscriptions,23.15,CAD,completed,2025-04-20,2025-04,2025
0d56b6ee-5513-40dd-bea1-3ad92875419c,f55aea35-7120-4981-b38a-6a203659b9f2,MB,55+,chequing,Pharmasave,healthcare,178.91,CAD,completed,2025-11-13,2025-11,2025
f9bdee5d-004f-4092-b864-badcd95cf66c,fc7e4f1b-c4fb-45a4-9883-07426b4b36da,ON,36-45,chequing,Air Canada,travel,1993.43,CAD,completed,2025-12-09,2025-12,2025
760eeeb9-0a41-469f-82fb-bbc33d6e4925,7aed7499-9bc9-464c-bbc6-b0d14b443c74,SK,18-25,chequing,Booking.com,travel,518.68,CAD,pending,2025-05-05,2025-05,2025
20834f1b-b408-4e45-bb9f-e311f8ff8c7c,aefc3a42-6b2e-4321-803b-422450b00077,AB,18-25,chequing,Shoppers Drug Mart,healthcare,203.06,CAD,completed,2025-05-12,2025-05,2025
918455de-29ae-48a2-89b0-c09c7c950836,4acca129-c933-4e70-970d-3797d89e5f9a,BC,46-55,savings,City of Victoria,utilities,35.44,CAD,completed,2025-09-21,2025-09,2025
1f312d82-76a7-43ab-b0bf-fb0bad4b9a68,5295de60-f094-4f18-9334-94d6d7740ae0,SK,55+,savings,Airbnb,travel,999.27,CAD,failed,2025-04-09,2025-04,2025
6b0a80f0-8eb4-49d0-aa8f-0b77604d29cf,b1f3db27-2363-4e1f-b5ba-23297b73e6ea,MB,55+,savings,Adobe,subscriptions,8.71,CAD,completed,2025-10-03,2025-10,2025
5712f0e7-ed44-4856-b12e-b7ebafe2120e,341fab36-3826-4788-b84e-96b9ad8fd0d0,SK,36-45,premium,McDonald's,food_and_drink,77.1,CAD,failed,2025-11-19,2025-11,2025
3ba9c4e9-a83a-4601-810f-f7ef311056a4,2bc75368-b915-47e5-9b7b-f46306cdd78f,SK,46-55,savings,Spotify,entertainment,174.07,CAD,completed,2025-04-16,2025-04,2025
e1ea35bc-0649-445e-813d-bcf8540c4dfe,cfa27b42-2046-4f1c-99f2-14aae5984a42,QC,36-45,chequing,Amazon,shopping,522.55,CAD,failed,2025-12-18,2025-12,2025
e9b2b479-4689-4884-a6e7-7b3ac7ee06af,d685ce06-aa27-431a-a031-2e290e9103be,ON,26-35,premium,Starbucks,food_and_drink,57.81,CAD,completed,2025-02-14,2025-02,2025
b2721827-327d-49b4-9928-4e3d25fa89c3,313741a1-2ae9-4f75-bb22-9f3f1007ba54,MB,36-45,premium,Starbucks,food_and_drink,25.47,CAD,pending,2025-02-06,2025-02,2025
89cc8fac-b25e-4370-8624-197d93556526,c44ae215-7d74-4108-bac1-15c4e2971dcf,ON,18-25,savings,Spotify,entertainment,182.91,CAD,completed,2025-08-19,2025-08,2025
23252d41-0c87-4be2-8d3a-8045dd3aa3f3,373b580d-2bef-4226-b431-3cbc7ba31ba2,AB,36-45,chequing,Amazon,shopping,354.92,CAD,completed,2025-12-11,2025-12,2025
3e68013d-a520-4244-bfb6-497f610f5e55,688a0137-f640-4e68-8bb9-10d9e06250ee,QC,46-55,savings,Notion,subscriptions,5.27,CAD,completed,2025-10-27,2025-10,2025
eed550fe-c2cf-46a1-8644-143a99187b4f,73c0a7f6-b418-4dc8-a692-4d103fd00d8d,SK,46-55,savings,Loblaws,groceries,113.73,CAD,completed,2025-05-29,2025-05,2025
0b814543-fdee-476b-8b27-c79e7f623c7b,5b5024b7-ad28-4085-ab1c-f503c0d91b66,AB,55+,savings,Shaw,utilities,163.44,CAD,completed,2025-07-15,2025-07,2025
6ce8c70a-0a1e-427b-9814-69059a8b6f02,20885da1-f855-438d-aaf4-dbc2e4865397,AB,46-55,premium,A&W,food_and_drink,59.51,CAD,completed,2025-03-11,2025-03,2025
d89e42cd-c75a-4183-817f-05bf7349a798,940695b4-0000-4285-a797-d49612f6839e,SK,55+,savings,Sport Chek,shopping,640.46,CAD,completed,2025-11-21,2025-11,2025
422ee8f5-85e6-4ddf-bcdd-202d0ce9f92f,af9f8cc9-63ce-4e75-89b8-dc2d6bb5f7fa,AB,26-35,premium,Shaw,utilities,179.0,CAD,completed,2025-10-11,2025-10,2025
baa62ea7-b408-4bbc-bf9c-f9c5ead729e4,b10d211c-e9e1-48ac-bf0f-dc44624b6a2d,SK,46-55,premium,BC Transit,transport,12.05,CAD,pending,2025-11-02,2025-11,2025
7187b7dd-0ea4-484c-9142-e472409d1d24,a22070eb-b77c-4b99-9f7f-aea633cc57a0,QC,36-45,savings,Adobe,subscriptions,29.64,CAD,completed,2025-04-18,2025-04,2025
f247fab3-acef-410b-9063-1eee6323e803,940695b4-0000-4285-a797-d49612f6839e,SK,55+,savings,London Drugs,healthcare,121.63,CAD,completed,2025-04-05,2025-04,2025
a1a0106a-d3c9-48db-ba85-dcbe4ecb510b,e046e42c-bc74-4a14-944a-3583e0d38258,SK,36-45,premium,PayPal,transfers,4175.39,CAD,completed,2025-04-03,2025-04,2025
81dc73d8-2ba3-4827-8b39-4f61c091b41d,452bf7b3-e2e7-481f-823a-ebdc759eb8be,AB,18-25,premium,RBC Transfer,transfers,4262.73,CAD,failed,2025-10-09,2025-10,2025
646e89d4-049a-45f2-a3a9-fe3976819647,313741a1-2ae9-4f75-bb22-9f3f1007ba54,MB,36-45,premium,Shaw,utilities,177.77,CAD,completed,2025-04-12,2025-04,2025
aa50d1c6-929d-4531-91b5-032196aa17b6,231d2646-c706-4eac-bcba-36eebfe5a55c,AB,26-35,savings,Wise,transfers,2441.08,CAD,completed,2025-03-07,2025-03,2025
72c82684-c96a-4c4e-8b11-b19f5eb23ffd,452bf7b3-e2e7-481f-823a-ebdc759eb8be,AB,18-25,premium,Apple TV,entertainment,27.21,CAD,completed,2025-04-10,2025-04,2025
c0a3dc7d-1d17-4990-8c30-0a87b1505bd2,802c01c4-b599-47ed-8b60-ab396b02f86a,MB,26-35,premium,Booking.com,travel,928.76,CAD,failed,2025-06-06,2025-06,2025
1fc15741-5306-4d0d-884e-4279526ed8c2,81463996-a9d8-46fe-9b08-20e258837c34,AB,55+,savings,Wise,transfers,770.45,CAD,completed,2025-08-08,2025-08,2025
ee31ea3f-a7e9-4cff-a70b-dc29ed234fce,9f7d7025-7278-4b3a-b218-555d3974a4de,ON,26-35,premium,McDonald's,food_and_drink,41.02,CAD,failed,2025-11-25,2025-11,2025
a7ef78ed-829a-417d-9d39-4561768bee07,9f4bbe7d-f574-4f20-828b-5a07c02592d5,BC,55+,chequing,Telus,utilities,214.82,CAD,failed,2025-06-19,2025-06,2025
b4964a10-2358-457f-8d62-eee41ef565f5,47f6b6b4-a0de-49e6-b8b5-ba9e1beaf707,QC,55+,premium,Airbnb,travel,918.45,CAD,completed,2025-10-10,2025-10,2025
ddb1aff4-b10c-4ed0-896e-4606e4cbf4c6,83c00b63-1c0d-4d2f-a980-0b6d34d0bd5e,SK,18-25,premium,BC Transit,transport,52.53,CAD,completed,2025-03-13,2025-03,2025
9c9e37ba-3a10-4280-a40c-e4a6df2c9d0f,cfa27b42-2046-4f1c-99f2-14aae5984a42,QC,36-45,chequing,Netflix,entertainment,58.54,CAD,failed,2025-02-08,2025-02,2025
2791ebac-2c80-4451-87f0-4a0227a935b1,462617ef-bd14-4bd9-bb05-fd78184381aa,MB,46-55,chequing,Notion,subscriptions,33.42,CAD,pending,2025-07-27,2025-07,2025
53febd61-5568-4a22-b068-581af9e5d11c,cefdb261-b450-4a9f-b7d0-d5b312aebaed,BC,46-55,savings,Interac e-Transfer,transfers,1071.68,CAD,pending,2025-05-14,2025-05,2025
b74b53d3-4572-4b64-af07-9bc4e59ffdf5,b519a6df-a5fe-4efa-aa51-38858f6d6ab5,BC,18-25,savings,Microsoft 365,subscriptions,26.24,CAD,completed,2025-07-20,2025-07,2025
d13f051d-5954-4ad6-8320-efd24be265b6,4d7db4be-b0e6-4447-bf86-64c722ae644b,MB,55+,chequing,Wise,transfers,3668.8,CAD,completed,2025-08-26,2025-08,2025
54b9d258-7c0a-4cf1-ad81-d82f3a8b5a2f,237e6a1f-9e8c-4029-953e-446163dfb07c,SK,36-45,premium,GitHub,subscriptions,9.07,CAD,pending,2025-01-06,2025-01,2025
0703ba59-ecb1-498f-a4b9-8aa1250ccc07,f55aea35-7120-4981-b38a-6a203659b9f2,MB,55+,chequing,Apple TV,entertainment,170.81,CAD,failed,2025-03-26,2025-03,2025
2aec1ffb-6354-45b5-b007-4730e5505057,4e52538b-68e0-426f-959c-66019e0c7501,AB,26-35,chequing,Microsoft 365,subscriptions,11.32,CAD,completed,2025-10-17,2025-10,2025
67cff569-1f50-42ab-9376-6dfc1a053a7e,fe83422d-7866-41be-95ce-6bcd1e264a16,SK,26-35,premium,Esso,transport,59.53,CAD,completed,2025-01-21,2025-01,2025
ef141a0e-07d3-4c30-82f5-fe2f3026a155,e046e42c-bc74-4a14-944a-3583e0d38258,SK,36-45,premium,Airbnb,travel,501.91,CAD,completed,2025-04-30,2025-04,2025
df2438a1-40bb-4c6c-acb9-085ebc2cd7d7,aefc3a42-6b2e-4321-803b-422450b00077,AB,18-25,chequing,Steam,entertainment,107.43,CAD,completed,2025-08-29,2025-08,2025
3c8d6dcf-f0e9-4af7-8a48-da72e1b61c0c,81a13af3-cec9-4557-971f-aed12dc25dc3,SK,55+,premium,Starbucks,food_and_drink,9.59,CAD,completed,2025-12-27,2025-12,2025
03226e55-eb0b-4393-853f-2d817dc818e2,f64b4614-393d-4d09-8195-1b2cd1ca2707,SK,55+,chequing,Shaw,utilities,213.67,CAD,pending,2025-10-06,2025-10,2025
77bcb28d-80fd-4e4b-96c8-31a45868e3ec,956e1f4e-9595-4bf8-98c0-516d227ad0a0,BC,36-45,premium,Esso,transport,31.69,CAD,completed,2025-10-28,2025-10,2025
4c794b53-a3bc-4dfd-931a-5a60f860e2c4,2c181008-f179-4368-918b-325745c9342a,BC,55+,savings,Save-On-Foods,groceries,159.83,CAD,completed,2025-09-22,2025-09,2025
5c537fd7-d0bc-47e3-9252-653c83903345,f1bbb59e-a211-496b-8ab5-1a7ff66fd77d,SK,46-55,chequing,Pharmasave,healthcare,412.27,CAD,completed,2025-09-04,2025-09,2025
4bf8ec53-f2aa-4ce2-b022-e6c6c5bd1608,479f6414-fb31-41fd-a584-87ea1c39501c,ON,36-45,savings,McDonald's,food_and_drink,62.71,CAD,completed,2025-03-26,2025-03,2025
da8d1cd5-fea6-40a7-aa82-9799e61e7ad1,d37d0eb1-6155-4615-98df-e63bda8f18c1,ON,36-45,chequing,Safeway,groceries,159.22,CAD,completed,2025-03-18,2025-03,2025
65754749-06c3-4b2c-acb5-d37d5fd2a5ae,ebdebc63-e24c-4e43-b62d-525bcfd5a5f0,BC,46-55,savings,BC Transit,transport,30.57,CAD,failed,2025-04-28,2025-04,2025
811f6127-cf48-4aed-bf6e-a2c06654035d,c8b6f5ba-589f-41b8-a6c7-a4fa331bf320,MB,18-25,premium,LifeLabs,healthcare,365.72,CAD,failed,2025-09-03,2025-09,2025
ac0e10d0-2ab7-4f16-a9c7-df1955d83ea0,47f6b6b4-a0de-49e6-b8b5-ba9e1beaf707,QC,55+,premium,Spotify,entertainment,121.43,CAD,completed,2025-05-05,2025-05,2025
7d407313-966a-4629-a96d-d9d2aa7c24f5,73c0a7f6-b418-4dc8-a692-4d103fd00d8d,SK,46-55,savings,Uber,transport,46.95,CAD,completed,2025-11-19,2025-11,2025
f830cdb6-90c8-44c2-9128-f5de5bfe7a1a,179acbdd-c84f-479f-9ced-286166e7ae38,SK,18-25,chequing,McDonald's,food_and_drink,107.44,CAD,completed,2025-03-27,2025-03,2025
932408e0-7093-4af0-a437-aef6d8dedb07,dc2b24a8-e411-4b95-a6eb-915429b5e38e,SK,46-55,premium,Esso,transport,42.54,CAD,pending,2025-10-16,2025-10,2025
e7fa0d75-8021-40d4-918c-701e41c0968b,1f0e1c73-fee8-4ef1-8c9e-3d15d76d3c44,MB,46-55,premium,Starbucks,food_and_drink,106.03,CAD,completed,2025-04-21,2025-04,2025
ff274dce-dff2-49d1-b10d-71dfb8d1a1f0,e5bbf215-2c43-472d-959c-090331858592,MB,55+,chequing,RBC Transfer,transfers,4963.95,CAD,completed,2025-04-23,2025-04,2025
58ed81c5-9d25-4842-a3ba-a81541e5c544,281994e1-5b84-435d-8d21-49630e17dfce,BC,55+,premium,PayPal,transfers,722.13,CAD,pending,2025-12-04,2025-12,2025
ffae2c50-6a7e-4273-a460-2ed64ba4a3e6,5295de60-f094-4f18-9334-94d6d7740ae0,SK,55+,savings,Shaw,utilities,66.9,CAD,completed,2025-11-02,2025-11,2025
66d212b3-a740-4364-9883-ebce51dcfef6,d4a16e7e-aeea-49e5-91a1-4c8147039391,QC,55+,premium,Save-On-Foods,groceries,76.65,CAD,completed,2025-02-25,2025-02,2025
f84ae33e-776a-450c-bfef-016506508eab,462617ef-bd14-4bd9-bb05-fd78184381aa,MB,46-55,chequing,Apple TV,entertainment,108.36,CAD,failed,2025-08-03,2025-08,2025
9bf64587-e1f8-4776-8f13-2111e92c6c46,3022c1ea-9ebf-4baa-97ab-0626a979852f,QC,26-35,savings,RBC Transfer,transfers,490.53,CAD,pending,2025-11-04,2025-11,2025
a094ccc8-da1c-4e21-8b3d-6ad5e2094a41,11b54ecd-bfef-40b8-9bb5-1adfdecbd1e5,ON,46-55,premium,Adobe,subscriptions,27.65,CAD,completed,2025-09-04,2025-09,2025
e6e22f47-efa6-4a69-ab50-ed248517c9a3,73ea77b1-fd7c-4d00-a99c-ac3d7e819a27,AB,36-45,savings,Petro-Canada,transport,72.4,CAD,completed,2025-12-14,2025-12,2025
048b0afb-9490-4d23-8156-1a16c0f933b1,a8e89687-c4af-4f20-a1fc-acee3df39428,MB,36-45,chequing,IKEA,shopping,424.8,CAD,completed,2025-12-24,2025-12,2025
